case_id,court_id,judge_id,case_type_id,filing_date,resolution_date,case_status,duration_days,hearings_count
28422,28,7,4,2021-08-29,2022-04-14,Archived,228.0,3
28423,4,22,4,2021-01-30,2021-06-11,Resolved,132.0,3
28424,10,55,1,2025-03-03,2025-07-19,Resolved,138.0,1
28425,37,19,4,2021-07-26,2021-11-13,Resolved,110.0,3
28426,17,16,1,2025-09-26,,Pending,,6
28427,38,8,1,2021-06-03,2021-08-27,Resolved,85.0,3
28428,31,96,1,2021-03-10,2021-08-10,Resolved,153.0,3
28429,34,39,5,2022-07-20,2022-12-05,Resolved,138.0,1
28430,42,48,4,2023-01-03,2023-08-17,Resolved,226.0,1
28431,23,95,2,2024-09-07,2024-10-28,Resolved,51.0,1
28432,50,72,3,2025-10-08,,Pending,,3
28433,33,92,2,2025-02-26,2025-04-29,Resolved,62.0,5
28434,47,45,1,2022-01-29,,Pending,,2
28435,11,28,2,2023-11-03,2023-12-31,Archived,58.0,3
28436,29,75,3,2021-01-18,,Pending,,5
28437,6,82,5,2024-04-08,2024-07-13,Resolved,96.0,1
28438,22,59,1,2022-10-29,2022-12-12,Resolved,44.0,5
28439,7,88,1,2022-11-01,,Pending,,6
28440,6,69,3,2024-12-04,2025-04-13,Resolved,130.0,5
28441,43,18,2,2021-10-27,2022-02-13,Resolved,109.0,5
28442,42,31,4,2023-01-10,2023-04-18,Resolved,98.0,2
28443,23,37,5,2022-07-11,2023-01-12,Resolved,185.0,4
28444,35,50,3,2021-11-15,,Pending,,6
28445,1,1,1,2025-01-07,,Pending,,1
28446,5,25,1,2025-05-16,,Pending,,1
28447,15,91,2,2024-03-01,2024-05-11,Resolved,71.0,4
28448,36,12,2,2021-05-06,2021-09-02,Resolved,119.0,3
28449,50,60,1,2025-09-18,2026-01-21,Resolved,125.0,1
28450,21,75,2,2022-01-26,,Pending,,3
28451,32,58,2,2021-09-06,2022-01-28,Resolved,144.0,3
28452,10,54,1,2024-04-20,2024-10-19,Resolved,182.0,5
28453,22,29,3,2023-10-14,,Pending,,3
28454,36,26,2,2021-08-13,2022-01-06,Resolved,146.0,7
28455,28,98,3,2025-12-18,,Pending,,4
28456,4,2,5,2023-11-21,2024-03-12,Archived,112.0,4
28457,5,16,4,2021-11-19,2022-02-23,Resolved,96.0,4
28458,6,54,5,2024-12-11,2025-06-17,Resolved,188.0,3
28459,5,34,5,2023-04-12,,Pending,,6
28460,2,54,5,2025-03-31,2025-10-21,Resolved,204.0,4
28461,31,44,4,2024-10-18,2025-05-25,Resolved,219.0,5
28462,27,44,4,2021-06-06,2021-12-30,Resolved,207.0,4
28463,27,44,1,2023-03-06,,Pending,,2
28464,14,7,5,2023-04-26,2023-09-21,Archived,148.0,2
28465,23,60,4,2024-02-29,2024-06-09,Resolved,101.0,4
28466,4,41,2,2021-06-30,2021-12-15,Archived,168.0,5
28467,14,92,1,2025-09-28,2026-02-01,Resolved,126.0,4
28468,3,34,2,2021-01-04,2021-08-03,Resolved,211.0,6
28469,10,68,4,2021-12-04,,Pending,,4
28470,21,25,2,2022-03-26,2022-05-10,Archived,45.0,2
28471,9,71,1,2021-02-16,2021-07-05,Resolved,139.0,6
28472,6,65,4,2023-07-21,2023-08-18,Resolved,28.0,6
28473,36,48,3,2023-02-21,2023-07-12,Resolved,141.0,1
28474,21,70,3,2023-01-26,2023-05-13,Resolved,107.0,1
28475,45,27,2,2023-03-11,,Pending,,4
28476,35,51,4,2022-05-19,2022-10-06,Resolved,140.0,6
28477,6,50,5,2024-01-29,,Pending,,3
28478,32,71,3,2025-06-24,2025-10-27,Archived,125.0,4
28479,32,74,3,2022-01-29,2022-03-22,Resolved,52.0,4
28480,46,70,4,2022-09-22,2022-12-31,Resolved,100.0,1
28481,21,49,4,2022-05-09,2022-06-13,Resolved,35.0,1
28482,45,15,1,2023-03-17,,Pending,,7
28483,32,95,5,2021-12-25,,Pending,,1
28484,44,69,5,2021-02-16,,Pending,,5
28485,50,37,5,2022-06-25,,Pending,,4
28486,7,42,3,2024-08-10,2024-10-03,Resolved,54.0,3
28487,23,38,4,2022-02-14,2022-05-20,Resolved,95.0,5
28488,33,4,4,2025-10-27,,Pending,,5
28489,21,69,1,2025-05-14,2025-06-05,Resolved,22.0,4
28490,47,39,1,2022-12-03,,Pending,,2
28491,40,8,4,2023-01-23,2023-08-08,Resolved,197.0,5
28492,31,36,3,2025-04-13,2025-05-06,Archived,23.0,2
28493,50,24,2,2025-02-02,2025-05-26,Archived,113.0,4
28494,5,57,3,2021-11-28,2022-03-28,Resolved,120.0,6
28495,34,70,5,2021-05-21,2021-08-03,Resolved,74.0,1
28496,21,73,5,2022-04-19,2022-10-22,Resolved,186.0,4
28497,38,79,4,2022-11-10,2023-04-18,Archived,159.0,1
28498,36,69,4,2023-10-05,2024-02-17,Resolved,135.0,3
28499,16,85,3,2021-02-23,,Pending,,1
28500,44,84,4,2023-10-02,2024-02-01,Resolved,122.0,7
28501,36,86,4,2022-08-11,2023-01-21,Archived,163.0,3
28502,1,63,3,2021-09-08,2022-04-30,Archived,234.0,5
28503,43,11,3,2025-09-02,2025-12-05,Archived,94.0,7
28504,4,39,4,2024-04-08,2024-05-18,Resolved,40.0,6
28505,20,85,4,2022-12-18,,Pending,,5
28506,13,84,3,2025-11-16,2026-06-07,Resolved,203.0,2
28507,46,96,2,2025-03-12,,Pending,,4
28508,39,96,3,2025-11-28,2026-03-19,Resolved,111.0,3
28509,26,5,5,2022-11-27,2023-04-10,Resolved,134.0,5
28510,41,66,4,2024-02-05,2024-07-14,Resolved,160.0,1
28511,12,10,2,2023-01-02,,Pending,,5
28512,38,26,3,2025-06-07,2025-09-10,Resolved,95.0,1
28513,12,26,2,2024-06-29,2024-12-07,Resolved,161.0,1
28514,40,11,5,2022-05-21,2022-08-29,Resolved,100.0,5
28515,11,91,1,2021-10-15,2021-12-07,Resolved,53.0,4
28516,10,35,5,2023-09-19,2024-02-24,Resolved,158.0,3
28517,43,34,5,2024-02-04,2024-05-03,Resolved,89.0,1
28518,9,54,3,2022-06-26,,Pending,,3
28519,48,5,2,2023-09-10,2024-04-19,Archived,222.0,1
28520,22,22,2,2024-10-04,2024-11-12,Resolved,39.0,1
28521,33,74,4,2024-01-01,2024-02-16,Resolved,46.0,5
28522,30,47,5,2021-11-28,2022-07-10,Resolved,224.0,1
28523,8,26,5,2021-11-14,2022-01-09,Resolved,56.0,4
28524,43,43,5,2024-08-10,2024-10-20,Archived,71.0,2
28525,18,34,2,2021-12-19,2022-06-09,Resolved,172.0,1
28526,36,34,5,2025-05-07,2025-12-08,Resolved,215.0,5
28527,13,19,5,2024-08-19,2025-01-27,Resolved,161.0,3
28528,12,2,2,2022-06-23,2022-08-23,Resolved,61.0,5
28529,15,51,3,2022-10-02,2023-02-12,Resolved,133.0,1
28530,23,85,2,2025-09-19,2026-01-27,Resolved,130.0,5
28531,8,22,5,2025-03-24,2025-06-18,Resolved,86.0,3
28532,22,71,4,2022-05-16,2022-06-05,Resolved,20.0,4
28533,13,34,1,2023-01-14,2023-05-13,Archived,119.0,4
28534,5,6,2,2025-11-04,2026-03-01,Resolved,117.0,6
28535,25,88,4,2025-01-17,2025-07-22,Resolved,186.0,4
28536,2,11,2,2021-05-05,2021-10-19,Resolved,167.0,1
28537,32,39,1,2025-12-15,2026-05-17,Resolved,153.0,3
28538,41,64,1,2025-10-07,2026-02-13,Resolved,129.0,5
28539,13,41,4,2021-02-02,2021-07-25,Resolved,173.0,2
28540,35,60,2,2021-08-20,2022-06-05,Resolved,289.0,2
28541,22,75,3,2022-07-31,2022-10-16,Resolved,77.0,5
28542,14,24,4,2025-09-02,2025-12-21,Resolved,110.0,5
28543,33,85,3,2021-06-21,2021-07-30,Resolved,39.0,2
28544,25,76,4,2023-08-11,2023-12-27,Resolved,138.0,8
28545,8,34,2,2023-10-26,,Pending,,4
28546,1,99,4,2024-10-18,2025-03-13,Resolved,146.0,4
28547,27,67,3,2025-10-04,2025-12-04,Resolved,61.0,2
28548,40,63,2,2024-09-21,2024-09-22,Archived,1.0,5
28549,29,72,5,2021-10-10,,Pending,,3
28550,2,2,2,2025-12-31,2026-06-27,Resolved,178.0,5
28551,19,18,4,2023-08-30,2024-02-09,Resolved,163.0,1
28552,5,31,5,2024-09-14,2025-01-03,Resolved,111.0,1
28553,5,93,5,2021-04-19,,Pending,,2
28554,40,42,3,2024-02-28,2024-06-14,Resolved,107.0,5
28555,41,65,3,2024-06-29,2024-09-29,Archived,92.0,1
28556,35,64,4,2023-08-27,2023-09-21,Resolved,25.0,3
28557,38,83,5,2025-02-16,2025-07-05,Archived,139.0,1
28558,50,34,1,2023-07-11,,Pending,,5
28559,34,87,5,2022-12-21,2023-07-03,Resolved,194.0,4
28560,1,41,2,2024-04-26,2024-06-20,Resolved,55.0,3
28561,5,20,4,2025-05-16,2025-05-19,Resolved,3.0,2
28562,8,39,2,2021-05-11,2021-05-29,Resolved,18.0,3
28563,29,60,3,2021-02-01,,Pending,,5
28564,23,62,2,2024-11-16,2025-03-21,Resolved,125.0,4
28565,20,71,1,2022-08-17,2022-11-29,Resolved,104.0,8
28566,48,76,3,2023-02-18,2023-03-29,Resolved,39.0,2
28567,27,66,1,2024-12-05,2025-04-12,Resolved,128.0,1
28568,44,37,5,2023-04-06,2023-10-09,Resolved,186.0,2
28569,10,63,4,2024-03-02,2024-04-04,Resolved,33.0,5
28570,19,75,5,2021-02-23,2021-07-20,Archived,147.0,3
28571,45,16,1,2023-06-27,2023-09-18,Resolved,83.0,2
28572,30,17,1,2021-08-06,2021-12-16,Resolved,132.0,2
28573,44,19,3,2022-08-02,2022-10-28,Resolved,87.0,3
28574,34,22,3,2021-04-08,,Pending,,6
28575,49,9,2,2025-05-19,2025-08-29,Resolved,102.0,2
28576,34,3,5,2022-01-12,2022-02-20,Resolved,39.0,2
28577,38,52,1,2021-07-14,2022-02-09,Resolved,210.0,3
28578,9,30,4,2025-12-17,,Pending,,3
28579,35,96,4,2025-08-31,2026-02-22,Resolved,175.0,2
28580,30,63,2,2025-07-19,2025-11-30,Archived,134.0,5
28581,18,24,4,2025-02-08,2025-06-21,Resolved,133.0,5
28582,39,74,4,2021-09-21,2022-04-09,Archived,200.0,4
28583,35,8,3,2023-01-27,2023-06-27,Archived,151.0,1
28584,25,48,1,2025-01-24,2025-06-07,Resolved,134.0,7
28585,18,90,3,2024-08-22,,Pending,,4
28586,15,68,3,2021-10-11,2022-04-09,Resolved,180.0,1
28587,43,33,5,2024-02-05,2024-04-20,Resolved,75.0,1
28588,2,93,5,2022-09-16,2023-01-10,Resolved,116.0,1
28589,6,94,5,2021-08-17,2021-11-03,Resolved,78.0,2
28590,32,93,1,2021-06-02,2021-10-13,Resolved,133.0,2
28591,39,72,2,2023-04-12,,Pending,,5
28592,11,74,4,2024-06-26,,Pending,,4
28593,45,1,1,2023-08-24,2024-01-03,Resolved,132.0,3
28594,35,78,5,2022-09-22,2023-04-03,Archived,193.0,1
28595,20,64,3,2023-04-27,2023-11-02,Resolved,189.0,4
28596,29,9,5,2021-03-23,2021-08-30,Resolved,160.0,5
28597,5,65,1,2021-08-18,2022-04-23,Resolved,248.0,1
28598,50,20,1,2023-12-16,,Pending,,5
28599,31,26,3,2024-04-02,2024-10-25,Resolved,206.0,5
28600,25,25,4,2021-05-20,,Pending,,6
28601,2,86,1,2021-08-30,2022-01-13,Resolved,136.0,5
28602,33,79,1,2024-01-22,2024-05-19,Archived,118.0,3
28603,40,88,3,2021-09-20,2022-02-28,Resolved,161.0,4
28604,39,52,3,2021-05-03,2021-10-12,Archived,162.0,1
28605,33,69,1,2023-10-11,2024-03-07,Resolved,148.0,6
28606,16,7,1,2024-08-18,2024-11-03,Resolved,77.0,4
28607,17,55,4,2023-11-23,2024-02-23,Resolved,92.0,2
28608,41,95,4,2022-01-08,2022-02-21,Resolved,44.0,1
28609,48,77,1,2021-09-24,2021-12-08,Resolved,75.0,6
28610,28,35,3,2025-11-17,2026-03-16,Resolved,119.0,3
28611,19,49,5,2025-09-18,2025-12-23,Resolved,96.0,3
28612,37,76,1,2025-06-21,2025-08-22,Resolved,62.0,1
28613,14,60,4,2025-01-17,2025-04-27,Archived,100.0,2
28614,17,61,4,2024-12-27,2025-01-26,Resolved,30.0,5
28615,12,44,2,2024-04-04,,Pending,,3
28616,48,72,2,2023-07-03,2023-10-09,Resolved,98.0,5
28617,41,95,1,2022-07-30,2022-11-27,Resolved,120.0,4
28618,33,36,1,2024-02-04,2024-07-12,Resolved,159.0,1
28619,33,81,5,2025-11-06,2026-02-21,Resolved,107.0,1
28620,40,55,1,2024-10-04,2024-12-24,Resolved,81.0,1
28621,15,51,3,2024-08-16,,Pending,,2
28622,20,96,2,2024-07-08,2024-10-21,Resolved,105.0,4
28623,31,15,2,2025-12-26,2026-02-11,Archived,47.0,6
28624,42,84,5,2025-09-27,2026-01-25,Resolved,120.0,2
28625,34,18,3,2022-06-13,2022-06-22,Resolved,9.0,5
28626,19,12,3,2022-07-26,2022-12-16,Resolved,143.0,2
28627,18,25,3,2021-11-16,,Pending,,8
28628,14,26,3,2025-08-18,2025-12-02,Resolved,106.0,5
28629,15,38,4,2023-11-09,2024-08-02,Resolved,267.0,2
28630,14,68,4,2021-12-15,2022-05-16,Resolved,152.0,1
28631,40,85,4,2022-04-19,2022-07-18,Resolved,90.0,7
28632,14,67,3,2025-08-19,2025-08-20,Resolved,1.0,5
28633,10,4,2,2023-03-10,2023-05-20,Resolved,71.0,4
28634,32,50,3,2021-04-17,2022-01-11,Resolved,269.0,2
28635,22,71,1,2024-01-09,,Pending,,4
28636,11,90,3,2025-05-29,2025-09-13,Archived,107.0,5
28637,45,14,4,2023-07-29,2023-10-08,Resolved,71.0,6
28638,28,77,1,2024-01-08,2024-04-19,Resolved,102.0,5
28639,44,26,5,2023-04-14,2023-09-03,Resolved,142.0,6
28640,40,46,4,2021-12-12,,Pending,,4
28641,25,59,1,2025-01-08,2025-05-28,Resolved,140.0,5
28642,40,50,5,2022-03-28,2022-09-06,Resolved,162.0,5
28643,29,78,2,2023-07-02,2024-02-20,Resolved,233.0,2
28644,36,3,1,2024-04-19,2024-08-23,Resolved,126.0,3
28645,42,25,5,2023-11-27,,Pending,,3
28646,37,9,5,2023-02-07,,Pending,,2
28647,23,14,3,2023-08-06,,Pending,,4
28648,50,90,4,2024-11-17,2025-03-20,Archived,123.0,5
28649,18,75,1,2024-08-08,2024-11-03,Resolved,87.0,6
28650,12,64,1,2021-07-29,2022-01-01,Resolved,156.0,3
28651,9,38,3,2025-08-26,,Pending,,3
28652,19,38,1,2023-12-01,2024-08-12,Resolved,255.0,5
28653,29,45,3,2023-05-01,2023-11-06,Resolved,189.0,2
28654,48,70,4,2025-10-17,2026-02-12,Resolved,118.0,5
28655,35,62,2,2025-08-06,2026-01-28,Resolved,175.0,5
28656,34,78,3,2022-11-18,2023-03-27,Resolved,129.0,6
28657,15,97,3,2025-04-21,,Pending,,4
28658,50,66,2,2022-12-22,2023-06-02,Resolved,162.0,3
28659,38,59,1,2023-06-17,2023-08-28,Resolved,72.0,2
28660,37,98,2,2024-07-28,,Pending,,5
28661,17,69,3,2025-01-22,2025-07-10,Resolved,169.0,2
28662,10,89,2,2025-05-24,,Pending,,5
28663,19,81,3,2023-09-03,,Pending,,3
28664,13,44,5,2024-08-07,2025-01-12,Resolved,158.0,4
28665,32,66,2,2022-09-25,2022-10-19,Resolved,24.0,6
28666,41,84,2,2023-02-04,2023-05-07,Resolved,92.0,3
28667,2,98,3,2022-03-08,2022-05-24,Resolved,77.0,4
28668,45,57,5,2021-02-10,2021-07-23,Resolved,163.0,2
28669,37,73,5,2022-02-06,2022-06-15,Resolved,129.0,1
28670,4,71,1,2022-06-21,2022-10-28,Resolved,129.0,1
28671,19,49,3,2023-08-23,2023-09-29,Resolved,37.0,4
28672,38,70,2,2022-12-21,2023-04-12,Resolved,112.0,1
28673,37,77,1,2021-08-11,2021-11-15,Resolved,96.0,5
28674,24,30,1,2024-03-22,2024-08-09,Resolved,140.0,5
28675,9,47,4,2023-01-02,2023-06-12,Resolved,161.0,3
28676,14,25,3,2024-11-15,2024-12-26,Resolved,41.0,2
28677,2,37,1,2021-04-18,2021-07-11,Resolved,84.0,1
28678,37,74,4,2022-12-02,,Pending,,2
28679,47,70,2,2024-07-07,2024-09-20,Resolved,75.0,4
28680,15,19,3,2025-10-10,,Pending,,2
28681,49,97,1,2023-10-18,2024-03-26,Resolved,160.0,1
28682,29,45,1,2024-07-23,2024-10-08,Resolved,77.0,4
28683,35,36,5,2023-06-02,2023-09-12,Resolved,102.0,4
28684,34,25,4,2024-08-24,2024-12-10,Resolved,108.0,1
28685,30,97,4,2021-11-15,,Pending,,4
28686,48,12,2,2025-03-14,2025-08-25,Resolved,164.0,1
28687,36,10,3,2023-06-16,2023-10-19,Resolved,125.0,4
28688,46,36,4,2023-11-01,,Pending,,4
28689,7,62,4,2025-05-21,2025-11-18,Resolved,181.0,3
28690,10,100,1,2022-01-14,2022-07-01,Resolved,168.0,4
28691,41,55,1,2022-07-18,2022-10-05,Resolved,79.0,2
28692,50,34,5,2023-05-07,2023-11-03,Resolved,180.0,6
28693,20,3,3,2024-03-15,2024-05-16,Resolved,62.0,6
28694,13,53,4,2023-07-27,2023-12-10,Resolved,136.0,4
28695,38,72,1,2022-11-29,2023-03-10,Resolved,101.0,5
28696,9,94,2,2021-05-07,2021-08-03,Archived,88.0,7
28697,29,25,4,2025-11-30,,Pending,,6
28698,2,50,3,2025-01-23,2025-05-09,Resolved,106.0,7
28699,34,77,4,2023-08-03,2023-11-08,Resolved,97.0,6
28700,13,23,5,2024-06-29,2024-10-04,Resolved,97.0,3
28701,14,23,1,2022-04-20,2022-08-25,Resolved,127.0,8
28702,38,39,2,2023-02-05,2023-07-02,Resolved,147.0,1
28703,17,62,2,2024-03-20,2024-08-10,Resolved,143.0,6
28704,46,61,1,2021-11-26,2022-07-10,Archived,226.0,5
28705,27,67,2,2025-02-13,2025-04-10,Resolved,56.0,6
28706,39,49,5,2023-03-10,,Pending,,3
28707,29,29,4,2024-06-28,2024-07-27,Resolved,29.0,5
28708,45,90,3,2022-01-03,2022-02-05,Resolved,33.0,8
28709,48,54,1,2025-02-09,2025-08-22,Resolved,194.0,1
28710,11,31,5,2025-01-31,2025-03-05,Resolved,33.0,2
28711,43,43,4,2023-03-24,,Pending,,4
28712,32,39,1,2023-03-07,2023-07-11,Archived,126.0,1
28713,28,22,4,2021-08-21,,Pending,,4
28714,20,28,2,2025-04-22,2025-05-10,Archived,18.0,7
28715,49,96,1,2024-01-13,2024-04-12,Resolved,90.0,2
28716,14,11,5,2022-07-13,,Pending,,2
28717,28,94,2,2021-09-17,2021-12-21,Resolved,95.0,4
28718,29,12,2,2022-05-28,2022-10-27,Resolved,152.0,4
28719,38,12,5,2022-06-26,2022-10-31,Resolved,127.0,6
28720,2,92,1,2025-03-02,2025-07-16,Resolved,136.0,5
28721,8,90,4,2021-03-10,,Pending,,5
28722,37,27,2,2024-10-19,2025-03-05,Resolved,137.0,9
28723,10,83,4,2024-01-07,2024-05-02,Resolved,116.0,3
28724,17,53,3,2023-10-04,2023-12-31,Resolved,88.0,2
28725,29,56,1,2021-03-11,2021-07-17,Resolved,128.0,6
28726,7,50,3,2025-06-05,2026-01-12,Resolved,221.0,2
28727,11,51,3,2022-05-17,2022-11-05,Archived,172.0,4
28728,28,68,5,2021-07-17,,Pending,,5
28729,36,52,1,2021-09-03,,Pending,,5
28730,46,36,1,2025-08-28,2026-03-30,Resolved,214.0,3
28731,50,99,3,2021-09-13,2021-12-14,Resolved,92.0,2
28732,49,87,2,2023-08-27,2023-10-25,Resolved,59.0,3
28733,15,4,1,2022-01-02,,Pending,,4
28734,38,36,2,2023-04-16,2023-05-16,Resolved,30.0,3
28735,48,46,2,2023-12-08,2024-02-14,Resolved,68.0,5
28736,29,69,4,2022-04-25,2022-07-09,Resolved,75.0,3
28737,9,3,5,2022-07-09,,Pending,,4
28738,8,29,2,2022-03-10,2022-08-08,Resolved,151.0,2
28739,39,7,2,2021-12-31,2022-04-09,Resolved,99.0,2
28740,36,93,4,2023-10-12,,Pending,,4
28741,8,94,5,2022-08-11,2022-11-27,Resolved,108.0,8
28742,9,12,5,2025-06-06,,Pending,,3
28743,15,70,1,2023-07-22,2023-11-28,Resolved,129.0,7
28744,6,84,3,2021-12-06,2022-05-29,Resolved,174.0,6
28745,27,43,2,2023-08-14,2024-01-05,Resolved,144.0,1
28746,30,98,3,2024-05-08,,Pending,,1
28747,19,79,2,2023-11-04,2024-02-17,Resolved,105.0,5
28748,37,43,3,2025-02-11,2025-07-18,Resolved,157.0,4
28749,11,14,5,2022-08-24,2022-11-03,Resolved,71.0,3
28750,34,73,4,2025-01-30,2025-06-26,Resolved,147.0,3
28751,26,45,4,2021-06-18,2021-07-30,Resolved,42.0,1
28752,1,89,4,2023-03-14,2023-06-15,Archived,93.0,1
28753,31,11,3,2024-11-16,2025-03-16,Resolved,120.0,3
28754,43,24,4,2024-09-29,,Pending,,5
28755,44,67,1,2023-07-12,2023-10-21,Archived,101.0,5
28756,35,7,2,2023-10-27,,Pending,,4
28757,43,100,3,2023-11-23,2024-02-09,Resolved,78.0,6
28758,26,45,5,2021-08-01,2021-09-12,Resolved,42.0,1
28759,27,36,2,2022-02-28,2022-05-21,Resolved,82.0,3
28760,43,29,5,2022-12-18,2023-06-07,Resolved,171.0,6
28761,30,52,5,2024-04-03,2024-06-15,Resolved,73.0,1
28762,30,76,4,2022-03-02,2022-06-23,Resolved,113.0,2
28763,40,39,5,2023-01-16,2023-02-17,Archived,32.0,5
28764,41,97,5,2021-12-03,2022-05-14,Resolved,162.0,7
28765,4,7,1,2023-08-12,2024-01-05,Resolved,146.0,5
28766,41,88,4,2021-04-01,2021-11-14,Resolved,227.0,4
28767,26,9,2,2025-06-18,2025-11-07,Resolved,142.0,1
28768,9,13,3,2021-03-03,2021-06-25,Resolved,114.0,8
28769,4,84,5,2022-05-11,2023-01-05,Resolved,239.0,4
28770,35,68,4,2022-06-25,2022-08-31,Resolved,67.0,3
28771,29,86,3,2024-10-27,2025-02-19,Resolved,115.0,2
28772,32,18,1,2024-01-30,2024-04-20,Resolved,81.0,5
28773,36,69,1,2021-03-12,2021-08-06,Resolved,147.0,3
28774,44,47,5,2021-08-13,2022-04-14,Archived,244.0,6
28775,5,29,4,2024-12-31,2025-03-24,Resolved,83.0,7
28776,8,66,4,2021-08-03,2022-04-17,Resolved,257.0,1
28777,34,18,2,2025-03-03,2025-08-15,Resolved,165.0,2
28778,42,64,2,2024-07-16,2024-10-12,Resolved,88.0,5
28779,9,44,1,2023-08-15,2024-01-13,Resolved,151.0,3
28780,10,45,3,2022-02-07,,Pending,,1
28781,25,81,2,2024-03-15,2024-07-29,Resolved,136.0,2
28782,27,30,4,2021-09-28,2021-12-05,Resolved,68.0,5
28783,29,67,1,2025-12-16,2026-07-17,Resolved,213.0,2
28784,16,30,3,2023-02-20,2023-03-15,Resolved,23.0,5
28785,11,13,4,2023-03-01,2023-06-02,Resolved,93.0,2
28786,35,80,4,2025-03-05,,Pending,,3
28787,28,73,4,2022-10-01,2022-11-18,Resolved,48.0,4
28788,43,54,5,2023-02-18,2023-05-10,Resolved,81.0,2
28789,27,81,5,2021-11-01,2022-04-01,Archived,151.0,6
28790,25,63,5,2025-10-22,2026-01-12,Resolved,82.0,1
28791,41,14,2,2025-04-02,2025-08-22,Resolved,142.0,3
28792,11,58,4,2023-01-22,2023-06-26,Resolved,155.0,5
28793,49,58,3,2021-06-19,2022-01-15,Resolved,210.0,2
28794,6,98,2,2021-04-02,,Pending,,4
28795,4,52,2,2022-06-28,2023-01-17,Resolved,203.0,1
28796,22,78,4,2023-08-11,,Pending,,3
28797,40,8,2,2021-12-08,2022-04-30,Resolved,143.0,3
28798,18,67,1,2023-04-29,2023-09-01,Resolved,125.0,1
28799,49,75,5,2025-12-05,2026-04-18,Resolved,134.0,1
28800,11,97,2,2021-01-22,2021-04-04,Resolved,72.0,5
28801,8,25,2,2023-04-27,,Pending,,3
28802,5,3,1,2025-08-31,2025-11-10,Resolved,71.0,5
28803,12,40,1,2023-07-13,,Pending,,4
28804,36,79,1,2025-03-23,2025-09-06,Resolved,167.0,1
28805,27,95,3,2024-09-29,2025-04-04,Resolved,187.0,4
28806,11,77,5,2022-10-29,2022-11-07,Archived,9.0,3
28807,10,91,1,2025-07-14,2025-11-02,Resolved,111.0,2
28808,19,91,3,2022-08-26,2023-05-05,Resolved,252.0,9
28809,4,85,1,2025-12-28,2026-06-09,Resolved,163.0,5
28810,30,2,5,2021-06-26,2021-09-30,Resolved,96.0,4
28811,32,74,2,2024-04-29,2024-11-05,Resolved,190.0,2
28812,43,77,2,2023-04-09,2023-10-27,Resolved,201.0,6
28813,25,70,5,2023-03-16,,Pending,,3
28814,28,88,4,2021-12-27,,Pending,,1
28815,8,71,1,2024-10-10,2025-01-15,Resolved,97.0,4
28816,5,30,4,2024-05-24,2024-08-29,Resolved,97.0,6
28817,26,53,4,2021-08-25,2022-01-30,Resolved,158.0,3
28818,34,74,1,2023-10-04,2023-12-03,Resolved,60.0,1
28819,9,10,2,2021-08-22,2021-11-13,Resolved,83.0,5
28820,4,59,4,2024-05-19,,Pending,,4
28821,9,53,3,2024-10-27,2025-02-16,Resolved,112.0,1
28822,30,76,5,2025-06-20,2025-07-09,Archived,19.0,4
28823,10,30,3,2021-06-08,2021-08-31,Resolved,84.0,1
28824,12,7,5,2022-08-20,2022-11-16,Archived,88.0,7
28825,16,65,1,2025-04-12,2025-08-14,Resolved,124.0,5
28826,32,91,2,2025-12-08,,Pending,,1
28827,23,24,2,2021-10-18,2022-05-27,Archived,221.0,5
28828,8,57,2,2022-05-21,2022-10-02,Resolved,134.0,3
28829,45,72,5,2021-05-25,2021-10-03,Resolved,131.0,1
28830,20,39,3,2022-11-08,,Pending,,2
28831,47,70,2,2023-09-07,2024-02-05,Archived,151.0,4
28832,35,77,4,2023-03-11,2023-09-16,Resolved,189.0,4
28833,26,34,4,2023-04-10,2023-09-19,Resolved,162.0,2
28834,3,20,3,2023-09-20,2024-01-20,Resolved,122.0,3
28835,37,67,1,2024-10-03,2025-05-14,Resolved,223.0,6
28836,26,50,2,2023-01-16,,Pending,,4
28837,4,35,3,2025-08-03,2025-08-04,Resolved,1.0,8
28838,9,2,1,2025-11-02,,Pending,,3
28839,33,79,3,2023-06-12,2023-08-14,Resolved,63.0,7
28840,33,21,4,2023-10-21,2023-11-12,Resolved,22.0,5
28841,42,54,1,2022-03-19,2022-05-03,Resolved,45.0,4
28842,42,19,5,2024-09-19,2024-12-17,Resolved,89.0,4
28843,33,63,1,2023-11-19,2024-05-13,Resolved,176.0,7
28844,7,47,2,2025-07-25,,Pending,,2
28845,4,17,3,2023-08-25,2023-12-03,Resolved,100.0,5
28846,18,7,3,2023-03-15,,Pending,,5
28847,26,96,4,2021-08-19,2021-09-22,Resolved,34.0,6
28848,50,22,2,2024-07-23,2025-01-28,Resolved,189.0,6
28849,10,79,4,2025-10-11,2026-05-07,Resolved,208.0,1
28850,37,71,5,2023-12-06,2024-03-21,Resolved,106.0,1
28851,45,80,4,2024-08-12,2025-05-01,Resolved,262.0,2
28852,36,98,4,2024-01-16,2024-05-27,Archived,132.0,5
28853,45,71,1,2023-09-13,2024-02-07,Resolved,147.0,2
28854,15,36,3,2023-05-05,2023-08-07,Resolved,94.0,7
28855,43,54,1,2021-04-15,2021-06-21,Resolved,67.0,9
28856,22,5,1,2022-01-17,,Pending,,3
28857,35,77,1,2023-09-20,2024-03-15,Archived,177.0,4
28858,43,47,1,2021-01-28,2021-01-31,Resolved,3.0,2
